id;mixed;negative;neutral;positive;sentiment;source
382;0.0034933355636894703;0.0011905089486390352;0.9057179093360901;0.08959826827049255;NEUTRAL;aqui el hilo con la cronica de la presentacion de la primera seccion sindical de trabajo sexual en laiac y del proyecto de union sindical de trabajo sexual ustsiac felicidades companeras 
383;0.017107326537370682;0.05624493211507797;0.8452337980270386;0.08141400665044785;NEUTRAL;ya estamos en cucuta para tratar de cruzar a venezuela cuatro dias despues estos parlamentarios europeos continuan trabajando con la intencion de que la ayuda humanitaria llegue viva venezuela libre 
384;0.009442394599318504;0.0004024677909910679;0.33272451162338257;0.6574306488037109;POSITIVE;a bcn ya tenemos activo el grupo recercadecreixtur impulsado desde assbarrists analisis critico y conocimiento popular herramientas contra el turistificacion de nuestros barrios felicidades a todas decreixementturistic
385;0.03351898863911629;0.08714805543422699;0.8361758589744568;0.04315715655684471;NEUTRAL;el estado es capaz de decir que pones en peligro la convivencia ciudadana para organizar un referendum y al mismo tiempo criticarte por querer defender la convivencia ciudadana durante el referendum 
386;0.20444636046886444;0.08482969552278519;0.2989574670791626;0.4117664396762848;POSITIVE;le agradezco al senor alcalde de dublin lordmayordublin por su hospitalidad y muy especialmente por hacer volar la bandera catalana sobre el ayuntamiento de dublin hace un ano hemos discutido la dificil situacion politica de catalonia entre otros temas 
387;0.009853404015302658;0.019634397700428963;0.9574002623558044;0.013111918233335018;NEUTRAL;en cualquier sociedad democratica la protesta y reivindicacion ciudadana debe ser respetada basta de criminalizar acciones incluso antes de que se produzcan como las previstas el d no podemos permitir la represion de la protesta ciudadana
388;0.007004559971392155;0.0012888081837445498;0.2326207160949707;0.7590858936309814;POSITIVE;gracias capsulaosona diba ccosona por estas grandes jornadas de orientacion a estudiantes de secundaria donde hemos podido reivindicar el papel de las humanidades en la sociedad actual vic
389;0.04886027052998543;0.23074983060359955;0.6973543763160706;0.023035462945699692;NEUTRAL;lo que afecta a la defensa de los acusados ya las libertades de todas no es que los testigos se nieguen a legitimar la presencia de organizaciones explicitamente neofascistas es la presencia de estas organizaciones en un juicio politico y hay que denunciarlo a cada instante 
390;0.05385515093803406;0.3658205568790436;0.5717958211898804;0.00852845050394535;NEUTRAL;la democracia interna de los partidos cuando al menos ha existido competicion ha entronizado o lideres mediocres controlados por las estructuras internas o bien lideres carismaticos sin autoridad ante estas estructuras 
391;0.0023132602218538523;0.0005450398894026875;0.8515514135360718;0.14559033513069153;NEUTRAL;hoy con la astrid bierge y silvia bonas peinaremos la feria de start ups yfn para conocer el sector ver que necesidades tiene y como se puede ayudar a escalar e internacionalizar las 
392;0.017508121207356453;0.0054572150111198425;0.8892451524734497;0.08778955787420273;NEUTRAL;el ordenamiento juridico es la herramienta para el mantenimiento de un status quo politico y por tanto la unica via eficaz de resistencia es acabar con el regimen judicifarsa judicitv catradio joacuso
393;0.005439688917249441;0.012328561395406723;0.9799418449401855;0.002289924770593643;NEUTRAL;ya sabemos todas las garantias obtenidas por sanchez carta de embajador uk que no menciona gibraltar carta presidentes comision y consejo en nombre propio no de los comunicado que no es declaracion ni aparece en las conclusiones nada en el acuerdo patetico
394;0.18274608254432678;0.067762590944767;0.08030214160680771;0.6691891551017761;POSITIVE;por desgracia algunas no tuvimos referentes cuando fuimos ninas y tocabamos el balon nos hubiera encantado por suerte ahora millones de ninas si las tendran articulazo de veroboquete una de las grandes jugadoras que el futbol femenino nos ha regalado 
395;0.06725680083036423;0.01595870964229107;0.4636785089969635;0.4531060457229614;NEUTRAL;gracias andreu eyndepenal ya todas las defensas por la valentia y profesionalidad hoy a pesar de que su unico argumento sea su autoridad luchar es una obligacion irrenunciable judiciaalademocracia
396;0.05774189531803131;0.07308711856603622;0.804029107093811;0.06514175981283188;NEUTRAL;hoy a las h en casa almirall joaquin costa el xaviermartinezg y servidora charlaremos sobre como se financia el ayuntamiento de barcelona si os parece un tema aburrido ven y comprobareis que no lo es y con cerveza de por medio aun menos primariesbcn
397;0.07184281200170517;0.14854323863983154;0.6238153576850891;0.15579859912395477;NEUTRAL; el gran retroceso reune a algunos de los las pensadoras de izquierdas mas intresantes de la actualidad y relfexiona sobre el presente y el futuro de la realidad politica una resena de lujo de brankomilan en letraslibres 
398;0.06784330308437347;0.6236499547958374;0.28252121806144714;0.025985440239310265;NEGATIVE;que atrevida es la ignorancia carina o eso o les debes una disculpa a los cientos de vecinos que fueron brutalmente torturados en esa comisaria del horror en plena dictadura 
399;0.0057458896189928055;0.00041408021934330463;0.6494357585906982;0.34440428018569946;NEUTRAL; las inquietudes vitalidad deseos ilusiones de la gente han hecho de bcn una ciudad literaria reconocida en el mundo
400;0.00842417310923338;0.01296739187091589;0.9390533566474915;0.039555031806230545;NEUTRAL;episodio temporada que llegue el grand finale ya episodio por contaminacion en el area de barcelona sin restricciones de trafico
401;0.03517419472336769;0.09227316081523895;0.8277509808540344;0.04480167105793953;NEUTRAL;sanchez abandono el constitucionalismo en la mocion de censura para conseguir el apoyo de sus socios independentistas en estos ultimos meses hemos visto la larga lista de concesiones del sanchismo al independentismo desayunostve 
402;0.032833244651556015;0.006865998264402151;0.11334516853094101;0.8469555974006653;POSITIVE;desde este perfil judicifarsa estan dando versiones de expertos muy interesantes que vale la pena seguir 
403;0.01203175913542509;0.019828075543045998;0.9377057552337646;0.03043430671095848;NEUTRAL;hoy en el debate organizado por gubcncsif he dicho lo que digo siempre para que la barcelonagub pueda actuar en condiciones necesitan equipo y armas en condiciones y mas miembros hay que abrir las puertas a miembros provenientes de otros cuerpos boubcn boualcalde 
404;0.003403859678655863;0.0025445343926548958;0.9812867045402527;0.012764857150614262;NEUTRAL;es bestia si lo piensas lo que han hecho los partidos con las primarias internas despues de pasarse anos diciendo queremos votar 
405;0.07805758714675903;0.19811193645000458;0.6577504277229309;0.06608003377914429;NEUTRAL;el juez estaba muy enfermo y era cuestion de meses por eso quiso hacer el trabajo sucio ha mirado muchas pelis 
406;0.09868542850017548;0.34731370210647583;0.43670791387557983;0.11729297041893005;NEUTRAL; es inaceptable que despues de anos bcnajuntament no haya ofrecido a escolaentenca ubicacion definitiva gobernar barcelona significa resolver primer los problemas mas inminentes que son competencia municipal todo nuestro apoyo a las familias en su lluita
407;0.0029249051585793495;8.31374418339692e-05;0.017575500532984734;0.9794164896011353;POSITIVE;ferranaixala gracias amigo ben compartir sera mejor buena jornada un abrazo 
408;0.10594603419303894;0.04346519336104393;0.6360900402069092;0.21449869871139526;NEUTRAL;yo le digo el paso de rousseau a hobbes pero juliana aqui lo explica mejor a pesar tendria alguna discrepancia cc quimarrufat
409;0.006723014172166586;0.01022310834378004;0.9666679501533508;0.01638595014810562;NEUTRAL;hoy en el esperemos ultimo trilogo de la directiva de condiciones de trabajo que es un trilogo es el ultimo paso del proceso co legislativo europeo la negociacion transaccion entre las posturas de la comision parlamento y consejo de una propuesta legislativa lo explico 
410;0.5322926044464111;0.07223863154649734;0.030507951974868774;0.36496081948280334;MIXED;en jorditurull ha sido espectacular su firmeza y la decision de hacer frente a la fiscalia deberia provocar la verguenza general de todos los que han desatado una represion indecente gracias por tu firmeza 
411;0.026282891631126404;0.12517164647579193;0.8310451507568359;0.017500268295407295;NEUTRAL;bloquear el barco de la openarmsfund significa permitir la muerte de personas en el mediterraneo y asumir que la extrema derecha ya manda freeopenarms
412;0.0007334879483096302;1.562462784931995e-05;0.9481377601623535;0.05111305043101311;NEUTRAL;hoy celebramos los anos de los estudios de ciencias ambientales en la univgirona una profesion que ha sumado a mejorarnos como sociedad y aun con muchos retos locales y globales para dejar un medio ambiente mejor a las generaciones futuras assembleacoamb ambientolegs somcoamb
413;0.011247435584664345;0.046434927731752396;0.9378657341003418;0.004451848100870848;NEUTRAL;hoy alcaldias del cambio diputados as acompanamos compromisxcer carlesescola para reivindicar que el municipio es alli donde la politica nos es mas necesaria que nunca las limitaciones impuestas a los ayuntamientos bloquean el progreso de la ciudadania 
414;0.003135821782052517;0.0010377771686762571;0.8337069153785706;0.16211947798728943;NEUTRAL;hemos visitado el mwc el evento de innovacion tecnologica mas importante del mundo que se celebra en barcelona tecnologia aplicada a los servicios a las personas como la sanidad la movilidad o la seguridad 
415;0.011251222342252731;0.006751760374754667;0.8862825632095337;0.09571447223424911;NEUTRAL;para la regidora galapita los cruceros son turismo de plaga de langostas urge un gobierno con sentido comun capacidad de gestion y comprometido con una industria clave para bcn un modelo turistico sostenible ademas de necesario es posible 
416;0.07245559245347977;0.10343599319458008;0.6667916774749756;0.15731675922870636;NEUTRAL;la mitad de los canceres profesionales son producidos por el amianto segun la oms pero si eres tmbbarcelona y valoras mas el beneficio privado que la salud de trabajadoras y usuarias el amianto es una futilidad 
417;0.034800995141267776;0.023391542956233025;0.2858070433139801;0.6560004949569702;POSITIVE;la red de guarderias de bcn es un lujo y en ciutat vella hacia mas de anos que no habia ninguna nueva
418;0.07222755998373032;0.3060699701309204;0.5675169229507446;0.05418556183576584;NEUTRAL;en estas cajas pretenden poner a vivir todas aquellas personas que estan en la precariedad una propuesta criminal que merece el mas rotundo desprecio y rechazo no son emprendedores son enterradores 
419;0.03186578303575516;0.13710957765579224;0.7317906618118286;0.09923402965068817;NEUTRAL;tantes coses que no quadren los coches devastados de la guardia civil en datos diario 
420;0.01639225333929062;0.005667177960276604;0.8156285881996155;0.16231189668178558;NEUTRAL;engano uno viene a la bartsbcn pensando que vera un espectaculo decente y solo se encuentra con dardos al rey y un despliegue impudico de culto a la personalidad caudillista cuando se entere don alfonso asi no facudiazt never more maltorres ntmep ntmeptour latinpower 
421;0.04000166431069374;0.05496983975172043;0.6289071440696716;0.2761213183403015;NEUTRAL;trabajo desde la conviccion q nuestro pais es culturalmente inexplicable sin la arquitectura
422;0.04444310814142227;0.2289004623889923;0.7036093473434448;0.02304709516465664;NEUTRAL;y aun asi solo votaron a favor bcnencomu y cupbarcelona el resto de grupos se han puesto de perfil o han dado la espalda a miles de vecinas que reclaman un cap nuevo por el raval cosas de democratas canteria 
423;0.20437835156917572;0.05520102009177208;0.47366607189178467;0.2667546272277832;NEUTRAL;muy buen hilo explicativo nadie esta en contra de las vtc ni mucho menos de la quot modernidad quot lo que seguro que no queremos es la ley de la selva ni especuladores que vulneren derechos laborales 
424;0.02525639533996582;0.024778788909316063;0.8573566675186157;0.09260820597410202;NEUTRAL;esta manana publicamente la cup ha vuelto a convocar a la movilizacion para boicotear el acto cultural de esta tarde de societatcc desde el ppbcn con albertofdezxbcn volvemos a denunciar estos hechos y exigimos que no se permita acallar la libertad nonoscallaran 
425;0.11468948423862457;0.8307235836982727;0.051122941076755524;0.003463956993073225;NEGATIVE;error no entendere nunca la tesis de quot cuanto peor mejor quot es evidente que cuanto peor peor y no es incompatible con pedir y trabajar x la libertad de los presos y un juicio justo pero ahora mismo no aprobar presupuestos e ir a elecciones es peor para las ciudades y cataluna
426;0.0579797700047493;0.6704637408256531;0.242863267660141;0.028693292289972305;NEGATIVE;alguien deberia esforzarse mucho en reparar el maltrato que se le dio a rita barbera desde hasta su fallecimiento 
427;0.053993187844753265;0.48262208700180054;0.4494454860687256;0.013939205557107925;NEGATIVE;fuimos pocos en con gilles martinet para rechazar el apoyo que battisti recibio en nombre de una vision quot tan romantica quot y tan peligrosa del terrorismo nos reunimos con los democratas italianos para recordarles que nada podria justificar estos crimenes 
428;0.001265336642973125;0.0002616363053675741;0.9522885680198669;0.04618445411324501;NEUTRAL;puigdemont demostrando incluso durante el debate de investidura quien manda aqui y humillando a su candidato alertafacha 
429;0.011141341179609299;0.004651474300771952;0.8334172368049622;0.15078993141651154;NEUTRAL;coloquio de jorgefdezdiaz en circuloecuestre el j os pido confiar en ppopular para que espana siga avanzando 
430;0.009555191732943058;0.0012520232703536749;0.7518590688705444;0.23733368515968323;NEUTRAL;des d olot al mon los espanoles rafael aranda carme pigem y ramon vilalta ganan el premio pritzker via abces
431;0.002857448300346732;0.002134723821654916;0.9587016701698303;0.03630605712532997;NEUTRAL;este semana hemos firmado la ra licencia de obras perrin cohabitatge en ciutat vella juan de borbon milesdeviviendas barceloneta lo hacemos a un solar municipal emblematico donde muchos de nosotros luchamos para que no cayera en manos de especuladores memorias y futuros colectivas
432;0.004347397480159998;0.000132277375087142;0.030459599569439888;0.9650607109069824;POSITIVE;felicidades al mercatconcepcio en su aniversario y alexgoni por el trabajo realizado como president de la junta de comerciantes en los ultimos anos larga vida a los mercatsbcn 
433;0.0045278496108949184;0.008514509536325932;0.9716705679893494;0.015287024900317192;NEUTRAL;siguiendo ardegalicia me pregunto cuantas hogares escuelas y bibliotecas podrian haber calentado estos millones de kcal que ahora se esfuman 
434;0.036638613790273666;0.710920512676239;0.24852627515792847;0.003914576955139637;NEGATIVE;comparto la opinion de danielsirera y procedo a darme de baja de la asociacion de antiguos diputados del parlamentcat dado que nuria de gispert es indigna de representar a nadie 
435;0.06559692323207855;0.014785202220082283;0.396509051322937;0.5231088995933533;POSITIVE;llevo todo el fin de semana recuperando sesiones del juicio habia que esto de las lenguas minoritarias el presidente del tribunal destina mas tiempo a explicar por que no hay traduccion simultanea que contratar un a buen a traductor a 
436;0.02265852317214012;0.12735338509082794;0.8269174098968506;0.02307072840631008;NEUTRAL;solo articulando respuestas colectivas desde los barrios detendremos el fascismo ninguna agresion sin respuesta stoplgtbifobia nopassaran
437;0.004745627287775278;0.0022552835289388895;0.6732465028762817;0.31975260376930237;NEUTRAL;un conjunto de articulos a leer sobre rentabasica y su puesta en practica en finlandia y barcelona con los comentarios de josenoguerauab 
438;0.008515103720128536;0.014683391898870468;0.9435999989509583;0.033201489597558975;NEUTRAL;ajuntament de barcelona pongan el nombre de octubre a una plaza en honor a la resistencia antiseparatista firma la peticion via changees
439;0.04493401572108269;0.1210811659693718;0.7185953259468079;0.11538945138454437;NEUTRAL;los objetivos de puigdemont y su corte itinerante son dos que vuelvan a aplicar el liarla cuanto mas parda mejor 
440;0.017188839614391327;0.011626862920820713;0.9472047090530396;0.02397962287068367;NEUTRAL;el brexit es un error historico y los britanicos lo han dicho hoy en las calles de londres recordando que son tambien un gran pueblo europeo 
441;0.025904662907123566;0.12389545887708664;0.8200722336769104;0.030127638950943947;NEUTRAL;esta tarde conversacion con la lflotats a santjustdesvern quot la democracia en juicio quot 
442;0.002470163395628333;0.00037338765105232596;0.7394617199897766;0.2576947510242462;NEUTRAL;acto institucional de entrega de las medallas de honor de barcelona con ander mirambell anderskeleton medalla de honor de la ciudad gran campeon barcelones catalan y espanol dentro y fuera de la pista 
443;0.05553422495722771;0.1867276430130005;0.7250558137893677;0.032682307064533234;NEUTRAL;hacer de barcelona el altavoz del independentismo tiene costes el mal gobierno de ada colau tambien el cambio en barcelona es urgente hay que pasar pagina de este gobierno y proteger la ciudad de los que la quieren convertir en trinchera del conflicto 
444;0.051261335611343384;0.254827082157135;0.6495360136032104;0.04437565430998802;NEUTRAL;si nunca debio dejarse en manos de los jueces lo que los politicos tenian que haber arreglado no cometamos ahora el error de que los politicos ejerzan de jueces fiscales o abogados defensores flaco favor le haremos a la justicia y al prestigio de nuestras instituciones
445;0.04398499056696892;0.19524259865283966;0.715034544467926;0.04573788121342659;NEUTRAL;la presencia de amianto y las malas praxis se multiplican ante la innaccio de bcnajuntament para tomar medidas de control efectivas stopamiant
446;0.005908683408051729;0.005849298555403948;0.9159231781959534;0.07231886684894562;NEUTRAL;psc denuncia que colau ha recortado los proyectos de apoyo a los comercios lavanguardia 
447;0.041368771344423294;0.2156113237142563;0.6829646825790405;0.060055166482925415;NEUTRAL;que tiemble el enemigo en ver nuestra ensena energias renovadas despues de cantar los segadores al correllengua con senda y queraltbadia 
448;0.0018395831575617194;0.00110140023753047;0.9722906947135925;0.024768352508544922;NEUTRAL;qui es el community manager d amnistia internacional espana manolo el del bombo 
449;0.033780477941036224;0.1232633963227272;0.8113030791282654;0.031653016805648804;NEUTRAL;hay que defender las conquistas democraticas ganadas por quienes nos precedieron yq ahora la derecha nos quiere arrebatar defendemos las pensiones 
450;0.001830577151849866;0.0011283152271062136;0.9680836200714111;0.0289575457572937;NEUTRAL;comienza la primera sesion del proceso de confeccion del plalitoralbcn una reflexion estrategica e integral sobre nuestro frente maritimo quot los espacios litorales son ciudad quot janetsanz paridad y diversidad de actores para abordar la relacion con el mar
451;0.03977987915277481;0.026218878105282784;0.8459625840187073;0.08803875744342804;NEUTRAL;la politica no ha llegado a tiempo la policia si sanchezcastejon ayer se lo dije con el tema salvar vidas la politica no va d expresar por tuiter buenas intenciones hace mucho tiempo q tiene en sus manos la solucion regule ya precios alquiler 
452;0.05879036337137222;0.14124879240989685;0.5651003122329712;0.23486052453517914;NEUTRAL;son las relaciones de poder y la impunidad que sienten que tienen los acosadores noesnotv 
453;0.007445984054356813;0.007669008336961269;0.8668509125709534;0.11803410202264786;NEUTRAL;hoy con la diputada gemmageis hemos presentado al alcaldable de juntsxcat a palamos raimontrujillo
454;0.00995722971856594;0.036968737840652466;0.9452208280563354;0.007853190414607525;NEUTRAL;pons reclama al gobierno una estrategia eficaz para contrarrestar la propaganda independentista en el exterior 
455;0.01327766478061676;0.019950686022639275;0.9492355585098267;0.0175361055880785;NEUTRAL;muy importante la carta de jimenez villarejo en la vanguardia en la q advierte sobre quien convoca a huelga general manana en cataluna es muy triste 
456;0.015823805704712868;0.026299865916371346;0.890029788017273;0.06784649938344955;NEUTRAL;al salo de cent premi m maria aurelia capmany las mujeres cada dia hacemos huelga a la japonesa no paramos de trabajar manana tiraremos nuestros kimonos dones de roquetes 
457;0.010566036216914654;0.002148171653971076;0.6228863000869751;0.3643994629383087;NEUTRAL;para mi el punto importante de la foto son las quot rebajas quot a la izquierda resume muy bien su evolucion estos anos 
458;0.08879737555980682;0.07489859312772751;0.5614413022994995;0.27486276626586914;NEUTRAL;efectivamente lo ha matizado de forma que aun se entiende menos o necesitamos la mediacion ahora para imponer el resultado del referendum o la necesitamos despues de llegar al para que el referendo no vale quienes creen que querra mediar si ni nosotros decimos que somos libres 
459;0.005267666187137365;0.00012294683256186545;0.028529565781354904;0.9660797715187073;POSITIVE;feliz cumpleanos querida manuelacarmena en tiempos dificiles barcelona y madrid nos hemos dado la mano para defender la vida el dialogo y los derechos humanos gracias por ser y por estar gracias por tu generosidad y tu carino 
460;0.0048807836137712;0.0032113115303218365;0.9426296353340149;0.049278318881988525;NEUTRAL;el proximo martes en el parlamento del conocimiento de la avsar reivindicar el lobo complejos todo el mundo esta invitado a 
461;0.021656766533851624;0.02271280065178871;0.9200505614280701;0.035579800605773926;NEUTRAL;bolsonaro gano las elecciones con el principal candidato preso y despues de un golpe contra la primera presidenta democratica de brasil sus primeras medidas revisar a la baja el salario minimo y cargar contra mujeres indigenas y poblacion lgtb he ahi el cambio prometido 
462;0.007585981395095587;0.0008408258436247706;0.8302469849586487;0.16132616996765137;NEUTRAL;una propuesta abierta para compartir desde la mas firme voluntad de acuerdo que cada uno ofrezca a la ciudad su mejor proyecto nosotros lo haremos con una propuesta tanto progresista como republicana decimos alto y fuerte que tenemos un compromiso de unidad no hay que esperar firmamos ya 
463;0.016951382160186768;0.003944576717913151;0.41384023427963257;0.5652638673782349;POSITIVE;muchas gracias a todos por venir a vilafranca en la sesion delmunicipiaeuropa sobre economia y derechos social gracias a ramonarnabat juliamirallesdi martajunque micalbarello surruiz y andreu misse catencomupodem vilafrancacomu
464;0.04022902250289917;0.25989043712615967;0.6946997046470642;0.0051807984709739685;NEUTRAL;a puigantich hoy hace anos lo asesino el franquismo pero es actual regimen quien lo mantiene impune en bcn se abre camino una querella contra su verdugo 
465;0.013751236721873283;0.004809208679944277;0.7663525938987732;0.21508702635765076;NEUTRAL;hoy se conmemora internacionalmente el holocaustmemorialday un dia para recordar a las victimas y seguir trabajando para que nunca vuelva a ocurrir la barbarie fomentamos la tolerancia el respeto y protegemos la memoria para no olvidar no olvidar nunca weremember
466;0.022099245339632034;0.011615192517638206;0.757156252861023;0.20912936329841614;NEUTRAL;merecido premio de honor de las letras catalanas para marta pessarrodona al margen de su trabajo literario sus traducciones nos han acercado figuras como las de virginia wolf susan sontag y simone de beauvoir entre otros
467;0.009846356697380543;0.01476502139121294;0.795647382736206;0.1797412931919098;NEUTRAL;con teogarciaegea una persona de valores firmes en la defensa de nuestra constitucion y de espana boubcn 
468;0.016667360439896584;0.08352193236351013;0.8826161623001099;0.017194531857967377;NEUTRAL;el demoledor articulo de der freitag sobre el juicio quot husillos del estado quot 
469;0.02235608547925949;0.0917946994304657;0.8546887636184692;0.0311603881418705;NEUTRAL;la cronica de jcasulleras los cuervos del tribunal supremo el arma escondida de vox vilaweb
470;0.005753661971539259;0.0003352335188537836;0.06156895309686661;0.9323421716690063;POSITIVE;gran fin de semana hat trick de messi con un villamarin pie espectacular asistencia de putellas con personas disfrutando del futbol femenino guanyemambtu llena de esperanza cotxeres de sants emocionante discurso de jaumeasens no olvidemos nunca que somos y por que estamos aqui
471;0.01585965044796467;0.00853991974145174;0.18300609290599823;0.7925943732261658;POSITIVE;hace un par de dias que pienso en esta pieza de apuigverd llena de empatia y sensibilidad un magnifico alegato en favor de la cataluna mestiza 
472;0.005640148650854826;0.008270294405519962;0.9743728637695312;0.011716717854142189;NEUTRAL;prevencion investigacion y recursos en la lucha contra el cancer de mama hoy y cada dia os recordamos a todas diamundialcancerdemama
473;0.0018720893422141671;0.0002533237566240132;0.9381610155105591;0.05971356853842735;NEUTRAL;porque estas elecciones vistas desde catalunya van de independencia o libertad o lo que es lo mismo sanchez o pablo casado ppcatalunya alejandrotgn cayetanaat josebouvila yoconbou 
474;0.025335930287837982;0.30857986211776733;0.6519284248352051;0.014155754819512367;NEUTRAL; o dia de la vagadefam requisan moviles a periodistas por orden judicial para averiguar sus fuentes uno de los principios basicos de la libertad de prensa vulnerado los derechos civiles no cuentan para la justicia espanola 
475;0.10137920081615448;0.11300216615200043;0.7377349734306335;0.04788367822766304;NEUTRAL;camino de madrid alcemos la voz por la dignidad la democracia y la libertad colectiva no vivimos un momento quot normal quot serenidad si en el animo y en la mirada pero no en nuestra conciencia ni personal ni como pueblo omplimmadrid m
476;0.008559575304389;0.0005076035158708692;0.2648283839225769;0.7261044979095459;POSITIVE;muchas gracias calderines por esta medalla otorgada al raulromeva medalla que sentimos colectiva con todos los represaliados que siempre han luchado desde el pacifismo para la defensa del derecho de los pueblos a decidir llibertatpresospoliticsiexiliats freeromeva freetothom
477;0.007163700647652149;0.0007038248586468399;0.7470619678497314;0.24507051706314087;NEUTRAL; eat your own dog food si estas desarrollando una herramienta colaborativa para la participacion usala y pruebala tu mismo presentacion de los principios del decidim por parte de su comunidad de desarrolladores jam freesoftware 
478;0.022832289338111877;0.03624926880002022;0.9072414040565491;0.03367697075009346;NEUTRAL;avisen al probe miguel que volvemos a sevilla a por otra copa del rey y que esta vez se la vamos a ganar al barca lo que mas nos gusta a los ches amunt valencia a la victoria 
479;0.22698405385017395;0.22115980088710785;0.39223939180374146;0.15961676836013794;NEUTRAL;con colau la delincuencia en barcelona se dispara y ya es capital desde q ella gobierna se han incrementado los delitos un en bcn mientras la inseguridad se ha multiplicado por en un ano y es el er problema para los barceloneses 
480;0.06449603289365768;0.0355878546833992;0.7654255628585815;0.13449056446552277;NEUTRAL;en la cupbarcelona tambien lo creemos pero no solo en campana tambien cuando se toman decisiones desde el ayuntamiento decreixementturistic novaterminalno
481;0.05227840691804886;0.12777815759181976;0.7875440120697021;0.03239940479397774;NEUTRAL;escuchar ahora a pedro sanchez en el congreso es tomar consciencia de q en cat vivimos vigilados y tutelados como menores de edad cada vez q en madrid no gusta algo nos amenazan y nos recuerdan quien manda ahora 
482;0.02216905914247036;0.09145420044660568;0.8452190160751343;0.04115765914320946;NEUTRAL;escuchando los argumentos de los independentistas se evidencia que estan manipulados por consignas falsas que ninguno de ellos puede justificar pasen y vean 
483;0.017136314883828163;0.020655985921621323;0.9120866060256958;0.05012122169137001;NEUTRAL;cuando hablamos de tecno optimismo hablamos de eso bajo el capitalismo la tecnologia esta al servicio de los mercados no del bienestar del sistema natural y de las personas 
484;0.017364075407385826;0.12074284255504608;0.8587861061096191;0.003107012715190649;NEUTRAL;una situacion que se ha agravado por la continua inaccion del ayuntamiento bcn urge aplicar ordenanzas dar instrucciones a la gu y buscar alternativas para las personas quot si pudiera haria cualquier otro trabajo quot quot el ayuntamiento prefiere no acero nada quot 
485;0.0025152815505862236;7.692236249567941e-05;0.012410367839038372;0.9849975109100342;POSITIVE;abrazo agradecida a todos los profesionales del teatro en su dia por permitirnos compartir su sensibilidad y creatividad 
486;0.00805114395916462;0.00015733619511593133;0.018138956278562546;0.9736526012420654;POSITIVE;ilusionado por la iniciativa del sabado cimsxllibertat la subida a les agudes y al resto de cumbres me llena de orgullo y esperanza seremos capaces de todo os espero arriba 
487;0.006937204394489527;0.0010125919943675399;0.06393682211637497;0.9281134009361267;POSITIVE;un enorme orgullo acompanarte fjavilopez en este gran reto muchisimas gracias a socialistescat por la confianza reconstruimeuropa
488;0.01031175721436739;0.004340855870395899;0.4559246897697449;0.5294227600097656;POSITIVE; podeis escucharme a partir de las h en copecatalunya hablando de la actualidad de barcelona 
489;0.06842470169067383;0.10939551889896393;0.6697618961334229;0.1524178385734558;NEUTRAL;gestos y mas gestos que solo ponen de manifiesto superficialidad y complejos barcelona y cataluna necesitan urgentemente un cambio de rumbo vallsbcn 
490;0.06566763669252396;0.005488276015967131;0.2060610055923462;0.7227831482887268;POSITIVE;espero que alguien ya haya denunciado estas amenazas en los tribunales y no solo en redes donde ellos estan encantados de ser el centro de atencion apuntaminombrevox 
491;0.14893104135990143;0.20649617910385132;0.552330493927002;0.09224233031272888;NEUTRAL; quot la alcaldesa colau es la unica q lo ha venido hoy estamos en la paralisis quot alfredbosch barcelonaadebat
492;0.0015903072198852897;0.0013970888685435057;0.9922303557395935;0.004782200790941715;NEUTRAL; epaluzie presenta los resultados de la tercera ola de votaciones de primariescat acompanada de jmximenis annaarque jordivpou ganador de primarieslleida y cristina pena kalsigro de primarias rossello 
493;0.17914700508117676;0.4333330988883972;0.2615262567996979;0.125993549823761;NEGATIVE;esta podria ser la noticia ignorada mas importante de atencion a los proximos meses porque si se confirma que esta empresa ha logrado producir grafeno de calidad a escala y precio comercial lo cambiara todo
494;0.04282283037900925;0.08569411933422089;0.800683319568634;0.07079973816871643;NEUTRAL;c s se seinte mas comodo con la ultraderecha de vox que con la socialdemocracia manuelvalls es la puerta de entrada en bcn de los que quieren pulverizar los derechos de mujeres y comunidad lgtbi y devolver la ciudad a un pasado en blanco y negro 
495;0.007038536481559277;0.0012664824025705457;0.5903434157371521;0.40135154128074646;NEUTRAL;intermunicipal del ppcatalunya interesantes ponencias para trabajar mejor por nuestros pueblos y ciudades juntossumamos juntssumem 
496;0.0819416418671608;0.39556846022605896;0.496530681848526;0.025959255173802376;NEUTRAL;lo que es una mala noticia para barcelona es que tu la hayas echado a perder y te hayas arrojado en los brazos del independentismo para gobernar en el futuro con erc barcelona es plural y diversa y no puede permitirse anos mas de este desgobierno 
497;0.035488005727529526;0.7948617935180664;0.16280971467494965;0.00684052798897028;NEGATIVE;el presidente del parlamento banaliza el fascismo asi estan enterrando el sueno europeo 
498;0.0103496378287673;0.011648964136838913;0.7906574010848999;0.1873439997434616;NEUTRAL;la fuerza de las convicciones y la fuerza de la gente haremos posible el que iniciamos el y el de octubre republica catalana freetothom
499;0.02761809527873993;0.038278091698884964;0.8088840246200562;0.12521982192993164;NEUTRAL;tejemos la red de solidaridad entre toda la ciudadania barcelona ciudad de acogida cataluna pais de acogida no nos cansaremos de repetirlo volemacollir
